player_id,match_id,region,device,ping,score,kills,deaths,match_duration_seconds,kdr,score_per_minute,kill_rate,efficiency,death_rate,survival_index,score_kill_ratio,ping_adjusted_score,performance_index,region_encoded,device_encoded,rule_flagged,flag_reason,iso_pred,iso_score,lof_pred,lof_score,final_flagged,flag_source,predicted_skill_score,skill_tier,match_group_id
P02754,M00017,India,Console,45,2097,8,10,459,0.7272727272727273,274.11764705882354,1.0457516339869282,233.0,1.3071895424836601,0.7591921798243437,233.0,1446.2068965517242,239.24700513405588,1,1,False,,1,0.1529112996065155,1,-1.0146478260664433,False,,0.16332258586772297,Bronze,India_G241
P09754,M00017,LatAm,iOS,93,50649,203,0,81,203.0,37517.777777777774,150.37037037037035,248.27941176470588,0.0,100.0,248.27941176470588,26243.005181347147,249.33664804194257,2,3,True,godmode_kdr,-1,-0.21881752289297007,1,-1.1227463668541229,True,rule+ml,,,
P06232,M00018,India,Android,109,8742,32,1,372,16.0,1410.0,5.161290322580645,264.90909090909093,0.16129032258064516,5.83804143126177,264.90909090909093,4182.775119617225,267.99509503372167,1,0,True,impossible_score_rate,1,0.041700229699480396,1,-1.2846752719943322,True,rule,,,
P02877,M00018,NA,PC,68,4078,10,9,478,1.0,511.88284518828453,1.2552301255230125,370.72727272727275,1.1297071129707112,0.8774184074305225,370.72727272727275,2427.3809523809523,377.70916949675825,4,2,False,,1,0.16092909488707413,1,-0.9893290553950856,False,,0.3293962708900961,Gold,NA_G235
P05324,M00018,NA,PC,17,4291,11,12,457,0.8461538461538461,563.3698030634573,1.4442013129102846,357.5833333333333,1.5754923413566742,0.6307189091461142,357.5833333333333,3667.5213675213677,364.82924755561845,4,2,False,,1,0.1270883431709922,1,-1.0303063127676781,False,,0.3411483550919154,Gold,NA_G221
P00800,M00018,LatAm,Console,177,3439,12,11,342,1.0,603.3333333333334,2.1052631578947367,264.53846153846155,1.9298245614035088,0.5155105363118386,264.53846153846155,1241.5162454873646,273.587907716786,2,1,False,,1,0.08849932708354258,1,-1.1185097102519197,False,,0.3147163890106231,Gold,LatAm_G37
P03571,M00019,NA,Android,72,1784,6,7,370,0.75,289.2972972972973,0.9729729729729729,254.85714285714286,1.135135135135135,0.8732593816379514,254.85714285714286,1037.2093023255813,269.6221662468514,4,0,False,,1,0.1494854592901783,1,-1.0256022889756573,False,,0.17922296769573992,Silver,NA_G0
P02895,M00019,India,PC,88,7355,19,5,331,3.1666666666666665,1333.2326283987916,3.4441087613293053,367.75,0.9063444108761329,1.09129273680393,367.75,3912.2340425531916,376.18276361776486,1,2,True,impossible_score_rate,1,0.1430048349024901,1,-1.0340136725206766,True,rule,,,
P02928,M00019,India,Android,117,1345,5,12,382,0.38461538461538464,211.25654450261783,0.7853403141361257,224.16666666666666,1.8848167539267018,0.5277555193280097,224.16666666666666,619.815668202765,238.61620342992313,1,0,False,,1,0.10821806937099976,1,-1.1526664310557224,False,,0.12883473973640064,Bronze,India_G311
P08179,M00019,India,Console,36,1971,6,10,364,0.5454545454545454,324.8901098901099,0.989010989010989,281.57142857142856,1.6483516483516485,0.6030084156119541,281.57142857142856,1449.2647058823532,298.335015136226,1,1,False,,1,0.1494223285774522,1,-1.0249215728855028,False,,0.20298805572500345,Silver,India_G63
P00972,M00020,SEA,PC,55,6993,17,8,374,1.8888888888888888,1121.8716577540106,2.727272727272727,388.5,1.2834224598930482,0.7731425972629925,388.5,4511.612903225806,396.8034802345375,5,2,True,impossible_score_rate,1,0.1296726368845968,1,-1.023399689528165,True,rule,,,
P06688,M00020,India,iOS,47,2512,9,10,381,0.8181818181818182,395.5905511811024,1.4173228346456694,251.2,1.5748031496062993,0.6309931932230337,251.2,1708.843537414966,260.7161390762844,1,3,False,,1,0.1458804433265214,1,-1.0293127375128304,False,,0.21974338076937386,Silver,India_G0
P08576,M00020,NA,Android,50,4938,17,2,507,5.666666666666667,584.3786982248521,2.0118343195266273,274.3333333333333,0.2366863905325444,4.053729911249699,274.3333333333333,3292.0,276.7161669935556,4,0,False,,1,0.11341150431065805,1,-1.001429395730643,False,,0.42878418501515553,Platinum,NA_G86
P02021,M00020,NA,PC,48,12218,26,6,419,3.7142857142857144,1749.5942720763724,3.7231503579952268,452.51851851851853,0.8591885441527446,1.1504983662374035,452.51851851851853,8255.405405405405,457.63156251950807,4,2,True,impossible_score_rate,1,0.08818915293324636,1,-1.2150427541158286,True,rule,,,
P09055,M00021,India,Android,61,5507,22,4,441,4.4,749.2517006802722,2.993197278911565,239.43478260869566,0.54421768707483,1.8043451577267704,239.43478260869566,3420.4968944099382,242.22564328128436,1,0,False,,1,0.15324769194096205,1,-0.9910965178802528,False,,0.4224529036609878,Platinum,India_G367
P00953,M00021,India,Android,57,3617,16,8,358,1.7777777777777777,606.2011173184358,2.6815642458100557,212.76470588235293,1.3407821229050279,0.7403118408536333,212.76470588235293,2303.8216560509554,217.9353283791926,1,0,False,,1,0.14925880804462427,1,-0.9945067798290418,False,,0.30388487306006345,Gold,India_G153
P05360,M00021,Europe,PC,64,3046,9,6,470,1.2857142857142858,388.8510638297872,1.148936170212766,304.6,0.7659574468085106,1.2887304633945709,304.6,1857.3170731707316,311.3458262350936,0,2,False,,1,0.1592233609979289,1,-0.9873764715592447,False,,0.2544158504102527,Silver,Europe_G138
P03858,M00021,India,iOS,35,3422,12,5,326,2.0,629.8159509202454,2.2085889570552144,263.2307692307692,0.920245398773006,1.0749851612477743,263.2307692307692,2534.814814814815,272.81424395429184,1,3,False,,1,0.1512942789683927,1,-0.9833083923959863,False,,0.34061602854023726,Gold,India_G230
P05862,M00022,SEA,Android,80,6595,31,4,425,6.2,931.0588235294118,4.376470588235295,206.09375,0.5647058823529412,1.7400204708290685,206.09375,3663.8888888888887,207.98948751642575,5,0,False,,1,0.09566882229068513,1,-1.0671601216174036,False,,0.5166512871634272,Pro,SEA_G123
P03146,M00022,SEA,PC,106,3432,8,10,379,0.7272727272727273,543.3245382585752,1.266490765171504,381.3333333333333,1.58311345646438,0.6277016843604564,381.3333333333333,1666.019417475728,397.60571538907124,5,2,False,,1,0.12720846853393902,1,-1.0731712839877727,False,,0.34440569376414437,Gold,SEA_G229
P03306,M00022,Middle_East,iOS,159,935,4,10,458,0.36363636363636365,122.4890829694323,0.5240174672489083,187.0,1.3100436681222707,0.757550696351186,187.0,361.003861003861,196.29111266620012,3,3,False,,1,0.06921977040932453,1,-0.9901130408606256,False,,0.07186392238621288,Bronze,Middle_East_G16
P03007,M00022,India,Console,47,887,4,8,444,0.4444444444444444,119.86486486486486,0.5405405405405405,177.4,1.081081081081081,0.9165221699281646,177.4,603.4013605442177,187.13080168776372,1,1,False,,1,0.11753953673107775,1,-1.0728108475575935,False,,0.06792810459058829,Bronze,India_G182
P09002,M00023,India,PC,54,8604,23,7,348,2.875,1483.448275862069,3.9655172413793105,358.5,1.206896551724138,0.821762538962879,358.5,5587.012987012987,364.88549618320616,1,2,True,impossible_score_rate,1,0.12645477380092252,1,-1.1479934177144548,True,rule,,,
P07771,M00023,NA,Android,29,3767,11,8,410,1.2222222222222223,551.2682926829268,1.6097560975609757,313.9166666666667,1.1707317073170733,0.8469324519727328,313.9166666666667,2920.15503875969,322.4251069900142,4,0,False,,1,0.1479948685446934,1,-0.9812299921104011,False,,0.3187951300326007,Gold,NA_G196
P07439,M00023,SEA,Android,100,1432,3,8,305,0.3333333333333333,281.7049180327869,0.5901639344262295,358.0,1.5737704918032789,0.6314046164993271,358.0,716.0,408.1710213776723,5,0,False,,1,0.10966808721209154,1,-1.0331358022875756,False,,0.2265893866684665,Silver,SEA_G155
P07943,M00023,SEA,iOS,106,3075,13,11,492,1.0833333333333333,375.00000000000006,1.5853658536585367,219.64285714285714,1.3414634146341464,0.7399386392347951,219.64285714285714,1492.7184466019417,222.50361794500725,5,3,False,,1,0.12000179624178753,1,-1.0131929531417854,False,,0.19871615651448862,Silver,SEA_G69
P09239,M00024,NA,Console,34,7805,18,6,426,2.5714285714285716,1099.2957746478874,2.535211267605634,410.7894736842105,0.8450704225352114,1.1694943172459231,410.7894736842105,5824.626865671641,417.1566007482629,4,1,True,impossible_score_rate,1,0.12507138283287755,1,-1.0330133979154392,True,rule,,,
